Gear,Flag,Year,Region,Annual-Catch-Estimate,Aggregate-Data-Area,Aggregate-Data-Time,Aggregate-Data-catch-recs,Operational-Data-catch-recs,Length-Data-Area1,Length-Data-Time1,Length-Data-Size-int1,Length-Data-Samples1,Length-Data-Area2,Length-Data-Time2,Length-Data-Size-int2,Length-Data-Samples2
S,TW,1995,WCPFC,7214,1x1,MON,1670,0,5x5,MON,1,324,...,...,...,0
S,TW,1996,WCPFC,6093,1x1,MON,1453,3,5x5,MON,1,1522,...,...,...,0
S,TW,1997,WCPFC,9857,1x1,MON,2289,33,5x5,MON,1,1193,10x20,MON,1,26
S,TW,1998,WCPFC,11459,1x1,MON,1764,25,5x5,MON,1,2801,10x20,MON,1,75
S,TW,1999,WCPFC,15814,1x1,MON,2190,2,5x5,MON,1,397,...,...,...,0
S,TW,2000,WCPFC,8515,1x1,MON,1664,3,5x5,MON,1,272,...,...,...,0
S,TW,2001,WCPFC,8831,1x1,MON,1631,59,5x5,MON,1,724,10x20,MON,1,76
S,TW,2002,WCPFC,12589,1x1,MON,1857,90,5x5,MON,1,530,10x20,MON,1,124
S,TW,2003,WCPFC,8169,1x1,MON,1608,167,10x20,MON,1,256,5x5,MON,1,237
S,TW,2004,WCPFC,9983,1x1,MON,1790,86,5x5,MON,1,447,10x20,MON,1,244
S,TW,2005,WCPFC,9873,1x1,MON,1701,238,5x5,MON,1,759,10x20,MON,1,56
S,TW,2006,WCPFC,10030,1x1,MON,1623,134,5x5,MON,1,389,10x20,MON,1,77
S,TW,2007,WCPFC,10913,1x1,MON,1858,191,5x5,MON,1,488,10x20,MON,1,86
S,TW,2008,WCPFC,8486,1x1,MON,1787,267,10x20,MON,1,1019,5x5,MON,1,654
S,TW,2009,WCPFC,9821,1x1,MON,1660,309,5x5,MON,1,665,10x20,MON,1,274
S,TW,2010,WCPFC,7392,1x1,MON,1083,238,5x5,MON,1,3212,10x20,MON,1,57
S,TW,2011,WCPFC,9731,1x1,MON,1406,331,5x5,MON,1,5412,10x20,MON,1,113
S,TW,2012,WCPFC,9523,1x1,MON,1335,230,5x5,MON,1,6539,10x20,MON,1,154
S,TW,2013,WCPFC,11289,1x1,MON,1463,514,5x5,MON,1,6841,10x20,MON,1,521
S,TW,2014,WCPFC,10296,1x1,MON,1448,634,5x5,MON,1,4856,10x20,MON,1,158
S,TW,2015,WCPFC,7717,1x1,MON,1009,713,5x5,MON,1,3750,10x20,MON,1,8
S,TW,2016,WCPFC,8255,1x1,MON,1122,761,5x5,MON,1,4384,...,...,...,0
S,TW,2017,WCPFC,5501,1x1,MON,1340,730,5x5,MON,1,2632,...,...,...,0
S,TW,2018,WCPFC,6675,1x1,MON,1362,878,5x5,MON,1,3870,...,...,...,0
S,TW,2019,WCPFC,5813,1x1,MON,1363,988,5x5,MON,1,3640,...,...,...,0
S,TW,2020,WCPFC,8898,1x1,MON,1214,1114,5x5,MON,1,2112,...,...,...,0
S,TW,2022,WCPFC,8416,1x1,MON,1446,930,5x5,MON,1,53,...,...,...,0
S,TW,2023,WCPFC,4265,1x1,MON,1117,674,5x5,MON,1,843,...,...,...,0
S,US,1975,WCPFC,0,...,...,0,0,5x5,MON,1,803,...,...,...,0
S,US,1976,WCPFC,12,...,...,0,0,5x5,MON,1,1263,...,...,...,0
S,US,1977,WCPFC,12,...,...,0,0,5x5,MON,1,806,...,...,...,0
S,US,1978,WCPFC,12,...,...,0,0,5x5,MON,1,1162,...,...,...,0
S,US,1979,WCPFC,37,...,...,0,0,5x5,MON,1,578,...,...,...,0
S,US,1980,WCPFC,73,...,...,0,0,5x5,MON,1,1225,...,...,...,0
S,US,1981,WCPFC,3648,1x1,MON,508,0,5x5,MON,1,1497,...,...,...,0
S,US,1982,WCPFC,6743,1x1,MON,1046,0,5x5,MON,1,868,...,...,...,0
S,US,1983,WCPFC,14281,1x1,MON,1388,0,5x5,MON,1,357,...,...,...,0
S,US,1984,WCPFC,12915,1x1,MON,1492,4,5x5,MON,1,834,...,...,...,0
S,US,1985,WCPFC,5921,1x1,MON,1218,0,5x5,MON,1,186,...,...,...,0
S,US,1986,WCPFC,7549,1x1,MON,731,0,5x5,MON,1,121,...,...,...,0
S,US,1987,WCPFC,10809,1x1,MON,885,0,10x20,MON,1,116,5x5,MON,1,75
S,US,1988,WCPFC,4008,1x1,MON,747,0,5x5,MON,1,1759,10x20,MON,1,1739
S,US,1989,WCPFC,4443,1x1,MON,840,13,5x5,MON,1,5527,10x20,MON,1,2862
S,US,1990,WCPFC,5300,1x1,MON,958,32,5x5,MON,1,5062,10x20,MON,1,1202
S,US,1991,WCPFC,3805,1x1,MON,884,26,5x5,MON,1,2830,10x20,MON,1,301
S,US,1992,WCPFC,7971,1x1,MON,1136,71,5x5,MON,1,5491,10x20,MON,1,2024
S,US,1993,WCPFC,9834,1x1,MON,1280,51,5x5,MON,1,4879,10x20,MON,1,1129
S,US,1994,WCPFC,4491,1x1,MON,1183,6,5x5,MON,1,4906,10x20,MON,1,1461
S,US,1995,WCPFC,5474,1x1,MON,892,29,5x5,MON,1,5470,10x20,MON,1,1695
S,US,1996,WCPFC,10151,1x1,MON,1573,161,5x5,MON,1,12934,10x20,MON,1,3914
S,US,1997,WCPFC,11494,1x1,MON,1764,206,5x5,MON,1,12531,10x20,MON,1,2338
S,US,1998,WCPFC,11152,1x1,MON,1582,77,5x5,MON,1,10396,10x20,MON,1,1834
S,US,1999,WCPFC,22807,1x1,MON,1501,215,5x5,MON,1,18093,10x20,MON,1,1879
S,US,2000,WCPFC,11783,1x1,MON,1442,115,5x5,MON,1,30123,10x20,MON,1,343
S,US,2001,WCPFC,7263,1x1,MON,1130,98,5x5,MON,1,40307,...,...,...,0
S,US,2002,WCPFC,4936,1x1,MON,1104,62,5x5,MON,1,9372,...,...,...,0
S,US,2003,WCPFC,5640,1x1,MON,1024,100,5x5,MON,1,6840,10x20,MON,1,1084
S,US,2004,WCPFC,5617,1x1,MON,1197,70,5x5,MON,1,10636,10x20,MON,1,1643
S,US,2005,WCPFC,6653,1x1,MON,978,147,5x5,MON,1,8038,10x20,MON,1,1819
S,US,2006,WCPFC,5023,1x1,MON,881,161,5x5,MON,1,10698,10x20,MON,1,800
S,US,2007,WCPFC,6072,1x1,MON,966,116,5x5,MON,1,10412,10x20,MON,1,586
S,US,2008,WCPFC,10129,1x1,MON,2017,431,5x5,MON,1,13802,10x20,MON,1,2734
S,US,2009,WCPFC,11030,1x1,MON,2256,330,10x20,MON,1,7646,5x5,MON,1,2366
S,US,2010,WCPFC,8085,1x1,MON,1602,351,5x5,MON,1,7733,10x20,MON,1,2185
S,US,2011,WCPFC,12551,1x1,MON,1870,611,5x5,MON,1,11576,10x20,MON,1,2629
S,US,2012,WCPFC,10708,1x1,MON,1953,527,5x5,MON,1,9324,10x20,MON,1,5368
S,US,2013,WCPFC,13067,1x1,MON,2003,780,10x20,MON,1,11402,5x5,MON,1,6318
S,US,2014,WCPFC,10004,1x1,MON,1930,661,10x20,MON,1,11301,5x5,MON,1,6039
S,US,2015,WCPFC,6279,1x1,MON,1197,323,5x5,MON,1,4943,10x20,MON,1,4616
S,US,2016,WCPFC,9911,1x1,MON,1354,677,5x5,MON,1,6989,10x20,MON,1,100
S,US,2017,WCPFC,8196,1x1,MON,1522,1010,5x5,MON,1,7950,...,...,...,0
S,US,2018,WCPFC,11538,1x1,MON,1665,1106,5x5,MON,1,9614,...,...,...,0
S,US,2019,WCPFC,5771,1x1,MON,1160,535,5x5,MON,1,4345,...,...,...,0
S,US,2020,WCPFC,11299,1x1,MON,1215,891,5x5,MON,1,3832,...,...,...,0
S,US,2022,WCPFC,6375,1x1,MON,731,974,5x5,MON,1,549,...,...,...,0
S,US,2023,WCPFC,8664,1x1,MON,568,867,5x5,MON,1,5299,...,...,...,0
S,US-HW,1998,WCPFC,0,...,...,0,0,5x5,MON,1,51,...,...,...,0
S,VU,1989,WCPFC,0,...,...,0,0,5x5,MON,1,87,...,...,...,0
S,VU,1990,WCPFC,0,...,...,0,0,5x5,MON,1,40,...,...,...,0
S,VU,1991,WCPFC,0,...,...,0,0,5x5,MON,1,65,...,...,...,0
S,VU,1992,WCPFC,0,...,...,0,0,5x5,MON,1,250,...,...,...,0
S,VU,1993,WCPFC,0,...,...,0,0,5x5,MON,1,100,...,...,...,0
S,VU,1994,WCPFC,47,1x1,MON,10,0,5x5,MON,1,400,...,...,...,0
S,VU,1995,WCPFC,374,1x1,MON,97,0,5x5,MON,1,804,...,...,...,0
S,VU,1996,WCPFC,572,1x1,MON,192,0,5x5,MON,1,1294,...,...,...,0
S,VU,1997,WCPFC,1555,1x1,MON,663,5,5x5,MON,1,908,...,...,...,0
S,VU,1998,WCPFC,1858,1x1,MON,623,0,5x5,MON,1,252,...,...,...,0
S,VU,1999,WCPFC,3739,1x1,MON,1138,2,5x5,MON,1,341,...,...,...,0
S,VU,2000,WCPFC,2447,1x1,MON,803,0,5x5,MON,1,427,...,...,...,0
S,VU,2001,WCPFC,261,1x1,MON,93,0,5x5,MON,1,544,...,...,...,0
S,VU,2002,WCPFC,1137,1x1,MON,168,0,5x5,MON,1,707,...,...,...,0
S,VU,2003,WCPFC,1063,1x1,MON,204,0,5x5,MON,1,920,10x20,MON,1,167
S,VU,2004,WCPFC,2693,1x1,MON,462,4,5x5,MON,1,1116,10x20,MON,1,111
S,VU,2005,WCPFC,3253,1x1,MON,583,1,5x5,MON,1,965,10x20,MON,1,121
S,VU,2006,WCPFC,1945,1x1,MON,503,1,5x5,MON,1,1263,10x20,MON,1,139
S,VU,2007,WCPFC,2215,1x1,MON,500,21,5x5,MON,1,792,10x20,MON,1,29
S,VU,2008,WCPFC,794,1x1,MON,449,29,5x5,MON,1,561,10x20,MON,1,244
S,VU,2009,WCPFC,1621,1x1,MON,530,8,5x5,MON,1,719,10x20,MON,1,46
S,VU,2010,WCPFC,692,1x1,MON,196,4,5x5,MON,1,623,...,...,...,0
S,VU,2011,WCPFC,475,1x1,MON,144,2,5x5,MON,1,450,...,...,...,0
S,VU,2012,WCPFC,1165,1x1,MON,210,0,5x5,MON,1,1120,10x20,MON,1,54
S,VU,2013,WCPFC,770,1x1,MON,165,9,5x5,MON,1,822,10x20,MON,1,3
S,VU,2014,WCPFC,719,1x1,MON,169,7,5x5,MON,1,393,10x20,MON,1,68
S,VU,2015,WCPFC,158,1x1,MON,38,1,5x5,MON,1,22,10x20,MON,1,8
S,VU,2016,WCPFC,396,1x1,MON,24,5,5x5,MON,1,287,...,...,...,0
S,VU,2017,WCPFC,1041,1x1,MON,95,39,5x5,MON,1,699,...,...,...,0
S,VU,2018,WCPFC,347,1x1,MON,47,35,5x5,MON,1,320,...,...,...,0
S,VU,2019,WCPFC,1128,1x1,MON,184,88,5x5,MON,1,560,...,...,...,0
S,VU,2020,WCPFC,2483,1x1,MON,444,203,5x5,MON,1,1345,...,...,...,0
S,VU,2023,WCPFC,747,1x1,MON,352,99,5x5,MON,1,38,...,...,...,0
S,AU,1988,WCPFC,0,1x1,MON,8,0,...,...,...,0,...,...,...,0
S,AU,1989,WCPFC,0,1x1,MON,3,0,...,...,...,0,...,...,...,0
S,AU,1990,WCPFC,10,1x1,MON,128,1,...,...,...,0,...,...,...,0
S,AU,1991,WCPFC,136,1x1,MON,106,12,...,...,...,0,...,...,...,0
S,AU,1992,WCPFC,3,1x1,MON,26,1,...,...,...,0,...,...,...,0
S,AU,1993,WCPFC,0,1x1,MON,32,0,...,...,...,0,...,...,...,0
S,CK,2021,WCPFC,457,1x1,MON,55,23,...,...,...,0,...,...,...,0
S,CK,2022,WCPFC,560,1x1,MON,55,49,...,...,...,0,...,...,...,0
S,CN,2001,WCPFC,19,1x1,MON,10,0,...,...,...,0,...,...,...,0
S,CN,2002,WCPFC,237,1x1,MON,126,0,...,...,...,0,...,...,...,0
S,CN,2003,WCPFC,566,1x1,MON,381,0,...,...,...,0,...,...,...,0
S,CN,2004,WCPFC,876,1x1,MON,258,0,...,...,...,0,...,...,...,0
S,CN,2022,WCPFC,361,1x1,MON,120,15,...,...,...,0,...,...,...,0
S,EC,2021,WCPFC,3728,1x1,MON,293,456,...,...,...,0,...,...,...,0
S,ES,2022,WCPFC,3669,1x1,MON,209,287,...,...,...,0,...,...,...,0
S,FM,1991,WCPFC,581,1x1,MON,52,0,...,...,...,0,...,...,...,0
S,FM,1992,WCPFC,885,1x1,MON,244,0,...,...,...,0,...,...,...,0
S,FM,1997,WCPFC,578,1x1,MON,225,2,...,...,...,0,...,...,...,0
S,FM,2021,WCPFC,6121,1x1,MON,1488,885,...,...,...,0,...,...,...,0
S,FR,1996,WCPFC,0,1x1,MON,2,0,...,...,...,0,...,...,...,0
S,ID,1980,WCPFC,68,1x1,MON,630,0,...,...,...,0,...,...,...,0
S,ID,1981,WCPFC,273,1x1,MON,840,0,...,...,...,0,...,...,...,0
S,ID,1982,WCPFC,296,1x1,MON,980,0,...,...,...,0,...,...,...,0
S,ID,1983,WCPFC,470,1x1,MON,1050,0,...,...,...,0,...,...,...,0
S,ID,1984,WCPFC,512,1x1,MON,1050,0,...,...,...,0,...,...,...,0
S,ID,1985,WCPFC,430,1x1,MON,851,0,...,...,...,0,...,...,...,0
S,ID,1986,WCPFC,580,1x1,MON,1309,0,...,...,...,0,...,...,...,0
S,ID,1987,WCPFC,1845,1x1,MON,1605,0,...,...,...,0,...,...,...,0
S,ID,1988,WCPFC,1399,1x1,MON,1146,0,...,...,...,0,...,...,...,0
S,ID,1989,WCPFC,1578,1x1,MON,1417,0,...,...,...,0,...,...,...,0
S,ID,1990,WCPFC,974,1x1,MON,1746,0,...,...,...,0,...,...,...,0
S,ID,1991,WCPFC,995,1x1,MON,1660,0,...,...,...,0,...,...,...,0
S,ID,1992,WCPFC,1145,1x1,MON,1610,0,...,...,...,0,...,...,...,0
S,ID,1993,WCPFC,1048,1x1,MON,1540,0,...,...,...,0,...,...,...,0
S,ID,1994,WCPFC,1163,1x1,MON,1050,0,...,...,...,0,...,...,...,0
S,ID,1995,WCPFC,1239,1x1,MON,1380,0,...,...,...,0,...,...,...,0
S,ID,1996,WCPFC,1923,1x1,MON,2020,0,...,...,...,0,...,...,...,0
S,ID,1997,WCPFC,1431,1x1,MON,2240,0,...,...,...,0,...,...,...,0
S,ID,1998,WCPFC,1889,1x1,MON,2730,0,...,...,...,0,...,...,...,0
S,ID,1999,WCPFC,1793,1x1,MON,2240,0,...,...,...,0,...,...,...,0
S,ID,2000,WCPFC,1908,1x1,MON,2480,0,...,...,...,0,...,...,...,0
S,ID,2001,WCPFC,1755,1x1,MON,3060,0,...,...,...,0,...,...,...,0
S,ID,2002,WCPFC,1687,1x1,MON,2959,0,...,...,...,0,...,...,...,0
S,ID,2003,WCPFC,1721,1x1,MON,3000,0,...,...,...,0,...,...,...,0
S,ID,2004,WCPFC,2266,1x1,MON,2740,0,...,...,...,0,...,...,...,0
S,ID,2005,WCPFC,1539,1x1,MON,2904,0,...,...,...,0,...,...,...,0
S,ID,2006,WCPFC,1671,1x1,MON,2662,0,...,...,...,0,...,...,...,0
S,ID,2007,WCPFC,1317,1x1,MON,2866,0,...,...,...,0,...,...,...,0
S,ID,2008,WCPFC,2125,1x1,MON,2946,0,...,...,...,0,...,...,...,0
S,ID,2009,WCPFC,2916,1x1,MON,2893,0,...,...,...,0,...,...,...,0
S,JP,1951,WCPFC,1095,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,JP,1952,WCPFC,1039,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,JP,1953,WCPFC,619,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,JP,1954,WCPFC,360,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,JP,1955,WCPFC,285,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,JP,1956,WCPFC,908,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,JP,1957,WCPFC,49,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,JP,1958,WCPFC,48,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,JP,1959,WCPFC,36,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,JP,1960,WCPFC,58,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,JP,1961,WCPFC,63,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,JP,1962,WCPFC,173,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,JP,1963,WCPFC,6,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,JP,1964,WCPFC,231,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,JP,1965,WCPFC,201,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,JP,1966,WCPFC,9,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,JP,1967,WCPFC,62,1x1,MON,578,0,...,...,...,0,...,...,...,0
S,JP,1968,WCPFC,194,1x1,MON,591,0,...,...,...,0,...,...,...,0
S,JP,1971,WCPFC,158,1x1,MON,656,0,...,...,...,0,...,...,...,0
S,JP,2021,WCPFC,4108,1x1,MON,961,420,...,...,...,0,...,...,...,0
S,KI,1994,WCPFC,62,1x1,MON,10,1,...,...,...,0,...,...,...,0
S,KI,1995,WCPFC,168,1x1,MON,67,2,...,...,...,0,...,...,...,0
S,KI,1996,WCPFC,163,1x1,MON,100,13,...,...,...,0,...,...,...,0
S,KI,1997,WCPFC,373,1x1,MON,84,37,...,...,...,0,...,...,...,0
S,KI,1998,WCPFC,381,1x1,MON,86,52,...,...,...,0,...,...,...,0
S,KI,1999,WCPFC,346,1x1,MON,105,70,...,...,...,0,...,...,...,0
S,KI,2001,WCPFC,320,1x1,MON,71,67,...,...,...,0,...,...,...,0
S,KI,2005,WCPFC,495,1x1,MON,89,93,...,...,...,0,...,...,...,0
S,KI,2021,WCPFC,8532,1x1,MON,1597,547,...,...,...,0,...,...,...,0
S,KR,1980,WCPFC,30,1x1,MON,31,0,...,...,...,0,...,...,...,0
S,KR,1981,WCPFC,159,1x1,MON,160,0,...,...,...,0,...,...,...,0
S,KR,1982,WCPFC,1081,1x1,MON,389,0,...,...,...,0,...,...,...,0
S,KR,1983,WCPFC,1016,1x1,MON,408,0,...,...,...,0,...,...,...,0
S,KR,1984,WCPFC,939,1x1,MON,651,0,...,...,...,0,...,...,...,0
S,KR,1985,WCPFC,585,1x1,MON,654,0,...,...,...,0,...,...,...,0
S,KR,1986,WCPFC,2128,1x1,MON,826,0,...,...,...,0,...,...,...,0
S,KR,1987,WCPFC,3984,1x1,MON,1674,1,...,...,...,0,...,...,...,0
S,KR,1988,WCPFC,4423,1x1,MON,1455,0,...,...,...,0,...,...,...,0
S,KR,1989,WCPFC,5002,1x1,MON,1333,1,...,...,...,0,...,...,...,0
S,KR,1990,WCPFC,8844,1x1,MON,2187,3,...,...,...,0,...,...,...,0
S,KR,1991,WCPFC,10068,1x1,MON,2401,0,...,...,...,0,...,...,...,0
S,KR,1992,WCPFC,11480,1x1,MON,2236,0,...,...,...,0,...,...,...,0
S,KR,2021,WCPFC,5446,1x1,MON,1510,962,...,...,...,0,...,...,...,0
S,MH,2000,WCPFC,607,1x1,MON,103,0,...,...,...,0,...,...,...,0
S,MH,2021,WCPFC,4470,1x1,MON,941,147,...,...,...,0,...,...,...,0
S,NR,2021,WCPFC,4381,1x1,MON,990,593,...,...,...,0,...,...,...,0
S,NZ,1983,WCPFC,65,1x1,MON,20,0,...,...,...,0,...,...,...,0
S,NZ,1984,WCPFC,62,1x1,MON,18,0,...,...,...,0,...,...,...,0
S,NZ,1985,WCPFC,63,1x1,MON,72,0,...,...,...,0,...,...,...,0
S,NZ,2000,WCPFC,422,1x1,MON,64,0,...,...,...,0,...,...,...,0
S,NZ,2002,WCPFC,1301,1x1,MON,408,1,...,...,...,0,...,...,...,0
S,NZ,2019,WCPFC,183,1x1,MON,52,29,...,...,...,0,...,...,...,0
S,NZ,2020,WCPFC,14,1x1,MON,12,0,...,...,...,0,...,...,...,0
S,PA,2021,WCPFC,0,1x1,MON,1,0,...,...,...,0,...,...,...,0
S,PG,1991,WCPFC,0,1x1,MON,39,0,...,...,...,0,...,...,...,0
S,PG,1992,WCPFC,0,1x1,MON,55,0,...,...,...,0,...,...,...,0
S,PG,1993,WCPFC,0,1x1,MON,63,0,...,...,...,0,...,...,...,0
S,PG,1994,WCPFC,48,1x1,MON,119,0,...,...,...,0,...,...,...,0
S,PH,1970,WCPFC,495,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,PH,1971,WCPFC,520,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,PH,1972,WCPFC,560,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,PH,1973,WCPFC,654,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,PH,1974,WCPFC,759,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,PH,1975,WCPFC,766,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,PH,1976,WCPFC,690,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,PH,1977,WCPFC,1184,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,PH,1978,WCPFC,560,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,PH,1979,WCPFC,718,1x1,MON,405,0,...,...,...,0,...,...,...,0
S,PH,1980,WCPFC,660,1x1,MON,548,0,...,...,...,0,...,...,...,0
S,PH,1981,WCPFC,1664,1x1,MON,624,0,...,...,...,0,...,...,...,0
S,PH,1988,WCPFC,2621,1x1,MON,922,1,...,...,...,0,...,...,...,0
S,PH,1989,WCPFC,3952,1x1,MON,1143,18,...,...,...,0,...,...,...,0
S,PH,1990,WCPFC,4946,1x1,MON,1056,53,...,...,...,0,...,...,...,0
S,PH,1991,WCPFC,4976,1x1,MON,1306,38,...,...,...,0,...,...,...,0
S,PH,1995,WCPFC,4998,1x1,MON,921,13,...,...,...,0,...,...,...,0
S,SB,1984,WCPFC,108,1x1,MON,139,0,...,...,...,0,...,...,...,0
S,SB,1985,WCPFC,183,1x1,MON,24,0,...,...,...,0,...,...,...,0
S,SB,1986,WCPFC,150,1x1,MON,50,0,...,...,...,0,...,...,...,0
S,SB,1987,WCPFC,320,1x1,MON,56,0,...,...,...,0,...,...,...,0
S,SB,1988,WCPFC,419,1x1,MON,213,3,...,...,...,0,...,...,...,0
S,SB,1989,WCPFC,348,1x1,MON,285,8,...,...,...,0,...,...,...,0
S,SB,1990,WCPFC,351,1x1,MON,231,4,...,...,...,0,...,...,...,0
S,SB,1991,WCPFC,321,1x1,MON,180,0,...,...,...,0,...,...,...,0
S,SB,1992,WCPFC,424,1x1,MON,345,0,...,...,...,0,...,...,...,0
S,SB,1993,WCPFC,390,1x1,MON,335,0,...,...,...,0,...,...,...,0
S,SB,1994,WCPFC,381,1x1,MON,312,0,...,...,...,0,...,...,...,0
S,SB,1995,WCPFC,557,1x1,MON,277,1,...,...,...,0,...,...,...,0
S,SB,1996,WCPFC,546,1x1,MON,235,1,...,...,...,0,...,...,...,0
S,SB,1997,WCPFC,762,1x1,MON,445,0,...,...,...,0,...,...,...,0
S,SB,2001,WCPFC,432,1x1,MON,108,1,...,...,...,0,...,...,...,0
S,SB,2009,WCPFC,466,1x1,MON,225,32,...,...,...,0,...,...,...,0
S,SU,1985,WCPFC,0,1x1,MON,24,0,...,...,...,0,...,...,...,0
S,SU,1986,WCPFC,0,1x1,MON,81,0,...,...,...,0,...,...,...,0
S,SU,1993,WCPFC,130,1x1,MON,174,2,...,...,...,0,...,...,...,0
S,SV,2007,WCPFC,719,1x1,MON,55,43,...,...,...,0,...,...,...,0
S,SV,2021,WCPFC,865,1x1,MON,163,244,...,...,...,0,...,...,...,0
S,SV,2022,WCPFC,751,1x1,MON,118,184,...,...,...,0,...,...,...,0
S,SV,2023,WCPFC,455,1x1,MON,128,166,...,...,...,0,...,...,...,0
S,TV,2021,WCPFC,809,1x1,MON,465,193,...,...,...,0,...,...,...,0
S,TW,1983,WCPFC,899,1x1,MON,57,1,...,...,...,0,...,...,...,0
S,TW,1984,WCPFC,1699,1x1,MON,128,0,...,...,...,0,...,...,...,0
S,TW,1985,WCPFC,2035,1x1,MON,251,0,...,...,...,0,...,...,...,0
S,TW,1986,WCPFC,4142,1x1,MON,326,0,...,...,...,0,...,...,...,0
S,TW,1987,WCPFC,4807,1x1,MON,538,0,...,...,...,0,...,...,...,0
S,TW,1988,WCPFC,5736,1x1,MON,475,0,...,...,...,0,...,...,...,0
S,TW,1989,WCPFC,8479,1x1,MON,665,0,...,...,...,0,...,...,...,0
S,TW,1990,WCPFC,11490,1x1,MON,894,0,...,...,...,0,...,...,...,0
S,TW,1991,WCPFC,14883,1x1,MON,1031,0,...,...,...,0,...,...,...,0
S,TW,2021,WCPFC,7979,1x1,MON,1330,1095,...,...,...,0,...,...,...,0
S,US,2021,WCPFC,5305,1x1,MON,928,940,...,...,...,0,...,...,...,0
S,VN,2000,WCPFC,307,1x1,MON,2625,0,...,...,...,0,...,...,...,0
S,VN,2001,WCPFC,323,1x1,MON,2569,0,...,...,...,0,...,...,...,0
S,VN,2002,WCPFC,344,1x1,MON,2622,0,...,...,...,0,...,...,...,0
S,VN,2003,WCPFC,342,1x1,MON,2700,0,...,...,...,0,...,...,...,0
S,VN,2004,WCPFC,462,1x1,MON,2507,0,...,...,...,0,...,...,...,0
S,VN,2005,WCPFC,479,1x1,MON,3318,0,...,...,...,0,...,...,...,0
S,VN,2006,WCPFC,480,1x1,MON,3120,0,...,...,...,0,...,...,...,0
S,VN,2007,WCPFC,495,1x1,MON,3374,0,...,...,...,0,...,...,...,0
S,VN,2008,WCPFC,456,1x1,MON,3229,0,...,...,...,0,...,...,...,0
S,VN,2009,WCPFC,345,1x1,MON,3101,0,...,...,...,0,...,...,...,0
S,VN,2010,WCPFC,325,1x1,MON,3301,0,...,...,...,0,...,...,...,0
S,VN,2011,WCPFC,688,1x1,MON,2989,0,...,...,...,0,...,...,...,0
S,VN,2012,WCPFC,965,1x1,MON,3478,0,...,...,...,0,...,...,...,0
S,VN,2013,WCPFC,805,1x1,MON,3267,0,...,...,...,0,...,...,...,0
S,VN,2014,WCPFC,1572,1x1,MON,3350,0,...,...,...,0,...,...,...,0
S,VN,2015,WCPFC,1394,1x1,MON,4159,0,...,...,...,0,...,...,...,0
S,VN,2016,WCPFC,2081,1x1,MON,2449,0,...,...,...,0,...,...,...,0
S,VN,2017,WCPFC,2508,1x1,MON,2931,0,...,...,...,0,...,...,...,0
S,VN,2018,WCPFC,2440,1x1,MON,4402,0,...,...,...,0,...,...,...,0
S,VN,2019,WCPFC,676,1x1,MON,3868,0,...,...,...,0,...,...,...,0
S,VN,2020,WCPFC,691,1x1,MON,3173,0,...,...,...,0,...,...,...,0
S,VN,2021,WCPFC,725,1x1,MON,2494,0,...,...,...,0,...,...,...,0
S,VN,2022,WCPFC,582,1x1,MON,1582,0,...,...,...,0,...,...,...,0
S,VN,2023,WCPFC,587,1x1,MON,1960,0,...,...,...,0,...,...,...,0
S,VU,2021,WCPFC,1471,1x1,MON,608,190,...,...,...,0,...,...,...,0
S,VU,2022,WCPFC,1686,1x1,MON,610,174,...,...,...,0,...,...,...,0
S,SB,1980,WCPFC,56,...,...,0,0,...,...,...,0,...,...,...,0
S,SB,1981,WCPFC,168,...,...,0,0,...,...,...,0,...,...,...,0
S,SB,1982,WCPFC,181,...,...,0,0,...,...,...,0,...,...,...,0
S,SB,1983,WCPFC,317,...,...,0,0,...,...,...,0,...,...,...,0
S,SU,1987,WCPFC,30,...,...,0,0,...,...,...,0,...,...,...,0
S,SU,1988,WCPFC,7,...,...,0,0,...,...,...,0,...,...,...,0
S,SU,1989,WCPFC,14,...,...,0,0,...,...,...,0,...,...,...,0
S,SU,1990,WCPFC,5,...,...,0,0,...,...,...,0,...,...,...,0
